"objectid","crtr_yr","stdg_cd","stdg_nm","sgg_cd","sgg_nm","sigun_cd","sigun_nm","flod_dngr_idx","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
9725,"2023","41111135  ",송죽동,"41111",수원시 장안구,"41110",수원시,0.7273507469,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9726,"2023","41800380  ",장남면,"41800",연천군,"41800",연천군,0.6413387832,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9727,"2023","41115124  ",영동,"41115",수원시 팔달구,"41110",수원시,0.8724238753,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9728,"2023","41111131  ",이목동,"41111",수원시 장안구,"41110",수원시,0.5407479412,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9729,"2023","41111132  ",율전동,"41111",수원시 장안구,"41110",수원시,0.7478233995,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9730,"2023","41820250  ",가평읍,"41820",가평군,"41820",가평군,0.6421888280,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9731,"2023","41820310  ",설악면,"41820",가평군,"41820",가평군,0.5675366371,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9732,"2023","41820325  ",청평면,"41820",가평군,"41820",가평군,0.7734505157,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9733,"2023","41111133  ",천천동,"41111",수원시 장안구,"41110",수원시,0.6873376583,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9734,"2023","41820330  ",상면,"41820",가평군,"41820",가평군,0.6579056394,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9735,"2023","41820345  ",조종면,"41820",가평군,"41820",가평군,0.4827226341,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9736,"2023","41820350  ",북면,"41820",가평군,"41820",가평군,0.3496669363,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9737,"2023","41830250  ",양평읍,"41830",양평군,"41830",양평군,0.4651198051,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9738,"2023","41111134  ",영화동,"41111",수원시 장안구,"41110",수원시,0.9711379977,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9739,"2023","41113127  ",평동,"41113",수원시 권선구,"41110",수원시,0.6624967728,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9740,"2023","41115129  ",북수동,"41115",수원시 팔달구,"41110",수원시,0.9282627827,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9741,"2023","41117106  ",신동,"41117",수원시 영통구,"41110",수원시,0.8201987753,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9742,"2023","41111136  ",조원동,"41111",수원시 장안구,"41110",수원시,0.7370473025,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9743,"2023","41115122  ",팔달로3가,"41115",수원시 팔달구,"41110",수원시,0.9184517690,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9744,"2023","41113128  ",고색동,"41113",수원시 권선구,"41110",수원시,0.6468206862,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9745,"2023","41113129  ",오목천동,"41113",수원시 권선구,"41110",수원시,0.6765767547,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9746,"2023","41830320  ",강하면,"41830",양평군,"41830",양평군,0.5028273166,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9747,"2023","41830330  ",양서면,"41830",양평군,"41830",양평군,0.5517916786,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9748,"2023","41111137  ",연무동,"41111",수원시 장안구,"41110",수원시,0.9428398837,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9749,"2023","41115131  ",장안동,"41115",수원시 팔달구,"41110",수원시,0.9612673629,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9750,"2023","41111138  ",상광교동,"41111",수원시 장안구,"41110",수원시,0.4672066932,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9751,"2023","41115127  ",남수동,"41115",수원시 팔달구,"41110",수원시,0.9189838216,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9752,"2023","41111139  ",하광교동,"41111",수원시 장안구,"41110",수원시,0.4750353998,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9753,"2023","41113126  ",세류동,"41113",수원시 권선구,"41110",수원시,0.8635893473,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9754,"2023","41113138  ",장지동,"41113",수원시 권선구,"41110",수원시,0.5632366183,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9755,"2023","41830340  ",옥천면,"41830",양평군,"41830",양평군,0.3687351008,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9756,"2023","41610105  ",탄벌동,"41610",광주시,"41610",광주시,0.5860986073,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9757,"2023","41113130  ",평리동,"41113",수원시 권선구,"41110",수원시,0.5297738949,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9758,"2023","41113131  ",서둔동,"41113",수원시 권선구,"41110",수원시,0.6593081305,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9759,"2023","41113132  ",구운동,"41113",수원시 권선구,"41110",수원시,0.7748621427,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9760,"2023","41113133  ",탑동,"41113",수원시 권선구,"41110",수원시,0.7181111032,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9761,"2023","41113134  ",금곡동,"41113",수원시 권선구,"41110",수원시,0.6166481648,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9762,"2023","41113135  ",호매실동,"41113",수원시 권선구,"41110",수원시,0.6162829987,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9763,"2023","41113136  ",곡반정동,"41113",수원시 권선구,"41110",수원시,0.8614166264,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9764,"2023","41115125  ",중동,"41115",수원시 팔달구,"41110",수원시,0.8630982041,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9765,"2023","41113137  ",권선동,"41113",수원시 권선구,"41110",수원시,0.8115718942,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9766,"2023","41113139  ",대황교동,"41113",수원시 권선구,"41110",수원시,0.5665209598,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9767,"2023","41113140  ",입북동,"41113",수원시 권선구,"41110",수원시,0.6157421860,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9768,"2023","41113141  ",당수동,"41113",수원시 권선구,"41110",수원시,0.5676677222,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9769,"2023","41117105  ",영통동,"41117",수원시 영통구,"41110",수원시,0.7734603077,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9770,"2023","41115135  ",매산로2가,"41115",수원시 팔달구,"41110",수원시,1.0266397699,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9771,"2023","41115136  ",매산로3가,"41115",수원시 팔달구,"41110",수원시,0.8485339040,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9772,"2023","41115137  ",고등동,"41115",수원시 팔달구,"41110",수원시,0.8606210084,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9773,"2023","41115138  ",화서동,"41115",수원시 팔달구,"41110",수원시,0.7734375103,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9774,"2023","41131103  ",수진동,"41131",성남시 수정구,"41130",성남시,1.0137319683,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9775,"2023","41115140  ",우만동,"41115",수원시 팔달구,"41110",수원시,0.8131943579,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9776,"2023","41115141  ",인계동,"41115",수원시 팔달구,"41110",수원시,0.7992344198,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9777,"2023","41117101  ",매탄동,"41117",수원시 영통구,"41110",수원시,0.7445320393,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9778,"2023","41117102  ",원천동,"41117",수원시 영통구,"41110",수원시,0.6732061882,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9779,"2023","41117103  ",이의동,"41117",수원시 영통구,"41110",수원시,0.5369194000,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9780,"2023","41131105  ",산성동,"41131",성남시 수정구,"41130",성남시,0.7658700484,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9781,"2023","41131104  ",단대동,"41131",성남시 수정구,"41130",성남시,0.8905350792,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9782,"2023","41196108  ",내동,"41196",부천시 오정구,"41190",부천시,0.6011287646,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9783,"2023","41210101  ",광명동,"41210",광명시,"41210",광명시,0.9205993627,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9784,"2023","41210102  ",철산동,"41210",광명시,"41210",광명시,0.8783461060,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9785,"2023","41117104  ",하동,"41117",수원시 영통구,"41110",수원시,0.5209825662,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9786,"2023","41131101  ",신흥동,"41131",성남시 수정구,"41130",성남시,0.9215603383,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9787,"2023","41131102  ",태평동,"41131",성남시 수정구,"41130",성남시,0.9897611500,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9788,"2023","41131106  ",양지동,"41131",성남시 수정구,"41130",성남시,0.7056004577,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9789,"2023","41550107  ",명륜동,"41550",안성시,"41550",안성시,0.9660439650,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9790,"2023","41131107  ",복정동,"41131",성남시 수정구,"41130",성남시,0.6739626524,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9791,"2023","41131108  ",창곡동,"41131",성남시 수정구,"41130",성남시,0.7344775847,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9792,"2023","41131109  ",신촌동,"41131",성남시 수정구,"41130",성남시,0.6370964609,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9793,"2023","41133132  ",중앙동,"41133",성남시 중원구,"41130",성남시,0.9342024387,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9794,"2023","41550110  ",창전동,"41550",안성시,"41550",안성시,1.3171428045,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9795,"2023","41131110  ",오야동,"41131",성남시 수정구,"41130",성남시,0.6145234210,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9796,"2023","41550112  ",신흥동,"41550",안성시,"41550",안성시,1.3350275457,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9797,"2023","41131111  ",심곡동,"41131",성남시 수정구,"41130",성남시,0.5818804603,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9798,"2023","41285111  ",설문동,"41285",고양시 일산동구,"41280",고양시,0.5451640262,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9799,"2023","41570104  ",장기동,"41570",김포시,"41570",김포시,0.6398635528,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9800,"2023","41570105  ",감정동,"41570",김포시,"41570",김포시,0.6043855295,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9801,"2023","41570106  ",사우동,"41570",김포시,"41570",김포시,0.7037924655,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9802,"2023","41131112  ",고등동,"41131",성남시 수정구,"41130",성남시,0.6238226983,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9803,"2023","41131113  ",상적동,"41131",성남시 수정구,"41130",성남시,0.5188146479,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9804,"2023","41590131  ",영천동,"41590",화성시,"41590",화성시,0.7229334870,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9805,"2023","41590132  ",중동,"41590",화성시,"41590",화성시,0.5627109210,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9806,"2023","41590133  ",신동,"41590",화성시,"41590",화성시,0.5501440687,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9807,"2023","41131114  ",둔전동,"41131",성남시 수정구,"41130",성남시,0.5730081241,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9808,"2023","41131115  ",시흥동,"41131",성남시 수정구,"41130",성남시,0.6542987027,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9809,"2023","41135102  ",수내동,"41135",성남시 분당구,"41130",성남시,0.6717491014,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9810,"2023","41135105  ",서현동,"41135",성남시 분당구,"41130",성남시,0.7215548932,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9811,"2023","41131116  ",금토동,"41131",성남시 수정구,"41130",성남시,0.5772867707,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9812,"2023","41131117  ",사송동,"41131",성남시 수정구,"41130",성남시,0.6560823419,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9813,"2023","41135108  ",판교동,"41135",성남시 분당구,"41130",성남시,0.7129801872,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9814,"2023","41133101  ",성남동,"41133",성남시 중원구,"41130",성남시,0.8812630346,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9815,"2023","41133103  ",금광동,"41133",성남시 중원구,"41130",성남시,0.9514239900,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9816,"2023","41133104  ",은행동,"41133",성남시 중원구,"41130",성남시,0.7388660187,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9817,"2023","41192101  ",원미동,"41192",부천시 원미구,"41190",부천시,0.8580985850,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9818,"2023","41133105  ",상대원동,"41133",성남시 중원구,"41130",성남시,0.6829169477,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9819,"2023","41133106  ",여수동,"41133",성남시 중원구,"41130",성남시,0.6731289430,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9820,"2023","41133107  ",도촌동,"41133",성남시 중원구,"41130",성남시,0.6457642907,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9821,"2023","41133108  ",갈현동,"41133",성남시 중원구,"41130",성남시,0.5844318583,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9822,"2023","41133109  ",하대원동,"41133",성남시 중원구,"41130",성남시,0.7323594137,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9823,"2023","41135101  ",분당동,"41135",성남시 분당구,"41130",성남시,0.6052359642,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9824,"2023","41135103  ",정자동,"41135",성남시 분당구,"41130",성남시,0.6781693007,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9825,"2023","41135104  ",율동,"41135",성남시 분당구,"41130",성남시,0.5046204928,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9826,"2023","41135106  ",이매동,"41135",성남시 분당구,"41130",성남시,0.7250031238,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9827,"2023","41135107  ",야탑동,"41135",성남시 분당구,"41130",성남시,0.7027375290,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9828,"2023","41192103  ",춘의동,"41192",부천시 원미구,"41190",부천시,0.6146656475,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9829,"2023","41135109  ",삼평동,"41135",성남시 분당구,"41130",성남시,0.6749562687,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9830,"2023","41192102  ",심곡동,"41192",부천시 원미구,"41190",부천시,0.9965210045,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9831,"2023","41135110  ",백현동,"41135",성남시 분당구,"41130",성남시,0.6696446844,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9832,"2023","41135111  ",금곡동,"41135",성남시 분당구,"41130",성남시,0.5617861555,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9833,"2023","41196102  ",여월동,"41196",부천시 오정구,"41190",부천시,0.6029000175,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9834,"2023","41135112  ",궁내동,"41135",성남시 분당구,"41130",성남시,0.5709929359,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9835,"2023","41196103  ",작동,"41196",부천시 오정구,"41190",부천시,0.6189287214,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9836,"2023","41135113  ",동원동,"41135",성남시 분당구,"41130",성남시,0.5128062764,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9837,"2023","41135114  ",구미동,"41135",성남시 분당구,"41130",성남시,0.6146208582,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9838,"2023","41210105  ",노온사동,"41210",광명시,"41210",광명시,0.6523113867,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9839,"2023","41135115  ",운중동,"41135",성남시 분당구,"41130",성남시,0.6237690861,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9840,"2023","41135116  ",대장동,"41135",성남시 분당구,"41130",성남시,0.5345814965,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9841,"2023","41192104  ",도당동,"41192",부천시 원미구,"41190",부천시,0.6343133918,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9842,"2023","41135117  ",석운동,"41135",성남시 분당구,"41130",성남시,0.4971324340,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9843,"2023","41135118  ",하산운동,"41135",성남시 분당구,"41130",성남시,0.5638584222,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9844,"2023","41150101  ",의정부동,"41150",의정부시,"41150",의정부시,0.8157980529,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9845,"2023","41194102  ",심곡본동,"41194",부천시 소사구,"41190",부천시,0.9452681548,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9846,"2023","41194103  ",범박동,"41194",부천시 소사구,"41190",부천시,0.7636501279,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9847,"2023","41150102  ",호원동,"41150",의정부시,"41150",의정부시,0.5949322518,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9848,"2023","41150103  ",장암동,"41150",의정부시,"41150",의정부시,0.5995629890,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9849,"2023","41150104  ",신곡동,"41150",의정부시,"41150",의정부시,0.6904881574,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9850,"2023","41150105  ",용현동,"41150",의정부시,"41150",의정부시,0.6359408653,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9851,"2023","41150106  ",민락동,"41150",의정부시,"41150",의정부시,0.6188980944,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9852,"2023","41150107  ",낙양동,"41150",의정부시,"41150",의정부시,0.5262356142,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9853,"2023","41150108  ",자일동,"41150",의정부시,"41150",의정부시,0.4113181668,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9854,"2023","41150109  ",금오동,"41150",의정부시,"41150",의정부시,0.5294931461,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9855,"2023","41150110  ",가능동,"41150",의정부시,"41150",의정부시,0.5312223157,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9856,"2023","41150111  ",녹양동,"41150",의정부시,"41150",의정부시,0.5617417635,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9857,"2023","41150112  ",고산동,"41150",의정부시,"41150",의정부시,0.5949088315,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9858,"2023","41150113  ",산곡동,"41150",의정부시,"41150",의정부시,0.6328690487,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9859,"2023","41171101  ",안양동,"41171",안양시 만안구,"41170",안양시,0.6783935587,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9860,"2023","41171102  ",석수동,"41171",안양시 만안구,"41170",안양시,0.6423619459,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9861,"2023","41171103  ",박달동,"41171",안양시 만안구,"41170",안양시,0.6371152275,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9862,"2023","41173101  ",비산동,"41173",안양시 동안구,"41170",안양시,0.6497429065,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9863,"2023","41173102  ",관양동,"41173",안양시 동안구,"41170",안양시,0.7258963661,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9864,"2023","41173103  ",평촌동,"41173",안양시 동안구,"41170",안양시,0.7455240439,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9865,"2023","41173104  ",호계동,"41173",안양시 동안구,"41170",안양시,0.7260022123,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9866,"2023","41192105  ",약대동,"41192",부천시 원미구,"41190",부천시,0.7427343568,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9867,"2023","41192106  ",소사동,"41192",부천시 원미구,"41190",부천시,0.8658666536,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9868,"2023","41192107  ",역곡동,"41192",부천시 원미구,"41190",부천시,0.7718378033,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9869,"2023","41192108  ",중동,"41192",부천시 원미구,"41190",부천시,0.6953111666,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9870,"2023","41192109  ",상동,"41192",부천시 원미구,"41190",부천시,0.6550730956,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9871,"2023","41194101  ",소사본동,"41194",부천시 소사구,"41190",부천시,0.8703720116,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9872,"2023","41194104  ",괴안동,"41194",부천시 소사구,"41190",부천시,0.9410018339,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9873,"2023","41194105  ",송내동,"41194",부천시 소사구,"41190",부천시,0.8033966148,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9874,"2023","41194106  ",옥길동,"41194",부천시 소사구,"41190",부천시,0.7545342553,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9875,"2023","41196104  ",원종동,"41196",부천시 오정구,"41190",부천시,0.7878703089,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9876,"2023","41290107  ",중앙동,"41290",과천시,"41290",과천시,0.5759997371,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9877,"2023","41196101  ",오정동,"41196",부천시 오정구,"41190",부천시,0.5609117045,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9878,"2023","41220320  ",서탄면,"41220",평택시,"41220",평택시,0.6736184473,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9879,"2023","41196105  ",고강동,"41196",부천시 오정구,"41190",부천시,0.6677697059,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9880,"2023","41196106  ",대장동,"41196",부천시 오정구,"41190",부천시,0.4911042902,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9881,"2023","41220340  ",오성면,"41220",평택시,"41220",평택시,0.8091440792,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9882,"2023","41220370  ",현덕면,"41220",평택시,"41220",평택시,0.8008934566,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9883,"2023","41196107  ",삼정동,"41196",부천시 오정구,"41190",부천시,0.5462383948,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9884,"2023","41210103  ",하안동,"41210",광명시,"41210",광명시,0.7327841301,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9885,"2023","41210104  ",소하동,"41210",광명시,"41210",광명시,0.6908539892,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9886,"2023","41210106  ",일직동,"41210",광명시,"41210",광명시,0.6249165596,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9887,"2023","41210107  ",가학동,"41210",광명시,"41210",광명시,0.6288919610,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9888,"2023","41210108  ",옥길동,"41210",광명시,"41210",광명시,0.7682362391,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9889,"2023","41220101  ",서정동,"41220",평택시,"41220",평택시,1.0957505426,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9890,"2023","41220102  ",장당동,"41220",평택시,"41220",평택시,0.8569793354,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9891,"2023","41220103  ",모곡동,"41220",평택시,"41220",평택시,0.8275656496,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9892,"2023","41220104  ",칠괴동,"41220",평택시,"41220",평택시,0.7969210647,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9893,"2023","41220105  ",칠원동,"41220",평택시,"41220",평택시,0.8745832636,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9894,"2023","41220106  ",도일동,"41220",평택시,"41220",평택시,0.7861806766,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9895,"2023","41220107  ",가재동,"41220",평택시,"41220",평택시,0.8496470222,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9896,"2023","41220108  ",장안동,"41220",평택시,"41220",평택시,0.8043874138,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9897,"2023","41220109  ",이충동,"41220",평택시,"41220",평택시,0.9156162575,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9898,"2023","41220110  ",지산동,"41220",평택시,"41220",평택시,0.8700326830,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9899,"2023","41220111  ",독곡동,"41220",평택시,"41220",평택시,0.8516320537,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9900,"2023","41220112  ",신장동,"41220",평택시,"41220",평택시,0.9065539198,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9901,"2023","41220113  ",평택동,"41220",평택시,"41220",평택시,1.0149325870,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9902,"2023","41220114  ",통복동,"41220",평택시,"41220",평택시,0.9437283062,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9903,"2023","41220115  ",군문동,"41220",평택시,"41220",평택시,0.8436285198,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
9904,"2023","41290101  ",관문동,"41290",과천시,"41290",과천시,0.5393694495,system,2025-05-15 21:14:55.625,system,2025-05-15 21:14:55.625
