"crtr_yr","admdst_se_cd","admdst_cd","admdst_nm","ldsld_dngr_grd1_area","ldsld_dngr_grd2_area","ldsld_dngr_grd3_area","ldsld_dngr_grd4_area","ldsld_dngr_grd5_area","ldsld_dngr_grd1_area_rt","ldsld_dngr_grd2_area_rt","ldsld_dngr_grd3_area_rt","ldsld_dngr_grd4_area_rt","ldsld_dngr_grd5_area_rt","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2023",ADM004,"31220410",삼죽면,3068100.000000000,4683300.000000000,5744600.000000000,5377000.000000000,2446200.000000000,0.14,0.22,0.27,0.25,0.11,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220420",고삼면,1279300.000000000,3041100.000000000,3088500.000000000,3209900.000000000,1939100.000000000,0.10,0.24,0.25,0.26,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31220510",안성1동,98200.000000000,161300.000000000,231500.000000000,317500.000000000,169300.000000000,0.10,0.16,0.24,0.32,0.17,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060520",광명2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060530",광명3동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230130",양촌읍,110400.000000000,264300.000000000,332700.000000000,450700.000000000,432500.000000000,0.07,0.17,0.21,0.28,0.27,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230340",대곶면,10200.000000000,30900.000000000,71000.000000000,72500.000000000,71700.000000000,0.04,0.12,0.28,0.28,0.28,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230350",월곶면,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230360",하성면,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230530",사우동,31800.000000000,58100.000000000,49100.000000000,52900.000000000,25900.000000000,0.15,0.27,0.23,0.24,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230540",풍무동,26100.000000000,81100.000000000,143400.000000000,198000.000000000,357800.000000000,0.03,0.10,0.18,0.25,0.44,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230560",장기동,8000.000000000,39300.000000000,59800.000000000,112200.000000000,82300.000000000,0.03,0.13,0.20,0.37,0.27,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230600",운양동,3300.000000000,12300.000000000,25800.000000000,91300.000000000,209800.000000000,0.01,0.04,0.08,0.27,0.61,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230610",김포본동,32800.000000000,76600.000000000,109100.000000000,141200.000000000,140800.000000000,0.07,0.15,0.22,0.28,0.28,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230620",장기본동,3200.000000000,18100.000000000,43200.000000000,65800.000000000,87800.000000000,0.01,0.08,0.20,0.30,0.40,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230630",구래동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31230640",마산동,8900.000000000,52800.000000000,119600.000000000,190100.000000000,401100.000000000,0.01,0.07,0.15,0.25,0.52,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240120",봉담읍,1206700.000000000,3219300.000000000,3719100.000000000,4210700.000000000,3547300.000000000,0.08,0.20,0.23,0.26,0.22,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240130",우정읍,149300.000000000,512700.000000000,1057500.000000000,1725700.000000000,1819100.000000000,0.03,0.10,0.20,0.33,0.35,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240140",향남읍,361300.000000000,1242100.000000000,2140600.000000000,2194400.000000000,2105100.000000000,0.04,0.15,0.27,0.27,0.26,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240150",남양읍,1121200.000000000,3065100.000000000,4990500.000000000,5365400.000000000,5223500.000000000,0.06,0.16,0.25,0.27,0.26,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240310",매송면,555500.000000000,1729800.000000000,2823100.000000000,3290200.000000000,3341200.000000000,0.05,0.15,0.24,0.28,0.28,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060540",광명4동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060550",광명5동,100.000000000,0.000000000,1300.000000000,9200.000000000,15200.000000000,0.00,0.00,0.05,0.36,0.59,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060560",광명6동,11300.000000000,46700.000000000,79700.000000000,143400.000000000,105400.000000000,0.03,0.12,0.21,0.37,0.27,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31550360",신서면,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060570",광명7동,13200.000000000,101900.000000000,154700.000000000,271600.000000000,155700.000000000,0.02,0.15,0.22,0.39,0.22,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060580",철산1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060610",철산4동,4100.000000000,18500.000000000,17500.000000000,24000.000000000,3700.000000000,0.06,0.27,0.26,0.35,0.05,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060620",하안1동,75500.000000000,333100.000000000,384000.000000000,644500.000000000,484500.000000000,0.04,0.17,0.20,0.34,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240520",진안동,1100.000000000,5000.000000000,10000.000000000,8300.000000000,10800.000000000,0.03,0.14,0.28,0.24,0.31,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240530",병점1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240540",병점2동,5300.000000000,17300.000000000,31800.000000000,17300.000000000,22800.000000000,0.06,0.18,0.34,0.18,0.24,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240550",반월동,7500.000000000,25100.000000000,32800.000000000,21500.000000000,19900.000000000,0.07,0.24,0.31,0.20,0.19,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240560",기배동,26200.000000000,79300.000000000,183000.000000000,183100.000000000,382000.000000000,0.03,0.09,0.21,0.21,0.45,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240570",화산동,71000.000000000,171900.000000000,314900.000000000,430200.000000000,808000.000000000,0.04,0.10,0.18,0.24,0.45,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240600",동탄2동,23300.000000000,64200.000000000,109300.000000000,85100.000000000,86400.000000000,0.06,0.17,0.30,0.23,0.23,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240610",동탄1동,42900.000000000,100400.000000000,156500.000000000,145700.000000000,205700.000000000,0.07,0.15,0.24,0.22,0.32,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31240620",동탄3동,5700.000000000,27100.000000000,56400.000000000,43800.000000000,46400.000000000,0.03,0.15,0.31,0.24,0.26,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060630",하안2동,6400.000000000,19300.000000000,18200.000000000,20100.000000000,25100.000000000,0.07,0.22,0.20,0.23,0.28,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31060640",하안3동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31260340",장흥면,5703600.000000000,10294800.000000000,10420100.000000000,13528500.000000000,7148800.000000000,0.12,0.22,0.22,0.29,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31260510",양주1동,2024400.000000000,2563600.000000000,3211200.000000000,3817300.000000000,2534000.000000000,0.14,0.18,0.23,0.27,0.18,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31260520",양주2동,1222000.000000000,1422400.000000000,1751000.000000000,1782800.000000000,1122100.000000000,0.17,0.19,0.24,0.24,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31260530",회천1동,736900.000000000,854600.000000000,1247300.000000000,1116200.000000000,832400.000000000,0.15,0.18,0.26,0.23,0.17,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31260540",회천2동,609000.000000000,808300.000000000,1112700.000000000,1416600.000000000,931200.000000000,0.12,0.17,0.23,0.29,0.19,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31260550",회천3동,75900.000000000,111800.000000000,190600.000000000,170900.000000000,57100.000000000,0.13,0.18,0.31,0.28,0.09,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31260561",옥정1동,1081300.000000000,1319500.000000000,1771300.000000000,1442400.000000000,1096600.000000000,0.16,0.20,0.26,0.21,0.16,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31260571",옥정2동,12900.000000000,27100.000000000,41500.000000000,47800.000000000,34200.000000000,0.08,0.17,0.25,0.29,0.21,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270110",소흘읍,1746900.000000000,3109300.000000000,4980800.000000000,8414400.000000000,5276900.000000000,0.07,0.13,0.21,0.36,0.22,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270310",군내면,1057300.000000000,2016600.000000000,3285000.000000000,5722400.000000000,3056400.000000000,0.07,0.13,0.22,0.38,0.20,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270320",내촌면,1853100.000000000,5454100.000000000,8850000.000000000,16694700.000000000,5821300.000000000,0.05,0.14,0.23,0.43,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270330",가산면,716700.000000000,1627800.000000000,2550400.000000000,4306600.000000000,2206800.000000000,0.06,0.14,0.22,0.38,0.19,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270340",신북면,5783600.000000000,9310600.000000000,12265600.000000000,15188700.000000000,5718000.000000000,0.12,0.19,0.25,0.31,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270350",창수면,654000.000000000,1054700.000000000,1388100.000000000,1304700.000000000,517500.000000000,0.13,0.21,0.28,0.27,0.11,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270360",영중면,4549300.000000000,6345000.000000000,7972600.000000000,8061300.000000000,3395300.000000000,0.15,0.21,0.26,0.27,0.11,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270370",일동면,10777300.000000000,13260100.000000000,13955100.000000000,13510800.000000000,6358600.000000000,0.19,0.23,0.24,0.23,0.11,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270380",이동면,17189500.000000000,19095200.000000000,22054100.000000000,25585800.000000000,12462500.000000000,0.18,0.20,0.23,0.27,0.13,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070570",신장1동,1000.000000000,3400.000000000,11400.000000000,21800.000000000,655600.000000000,0.00,0.00,0.02,0.03,0.95,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31270520",선단동,1106100.000000000,1695500.000000000,2628800.000000000,3767900.000000000,2719600.000000000,0.09,0.14,0.22,0.32,0.23,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31280110",가남읍,2704500.000000000,3266100.000000000,4745500.000000000,4735900.000000000,2417300.000000000,0.15,0.18,0.27,0.27,0.14,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31280310",점동면,8703100.000000000,9904300.000000000,9663500.000000000,5566400.000000000,1899200.000000000,0.24,0.28,0.27,0.16,0.05,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31280330",흥천면,948100.000000000,2032600.000000000,2794200.000000000,3340800.000000000,2129400.000000000,0.08,0.18,0.25,0.30,0.19,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31280340",금사면,2794900.000000000,7010100.000000000,6962300.000000000,7840100.000000000,2651100.000000000,0.10,0.26,0.26,0.29,0.10,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31280350",산북면,1961800.000000000,5369000.000000000,5670500.000000000,8432100.000000000,2561500.000000000,0.08,0.22,0.24,0.35,0.11,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31280360",대신면,2005700.000000000,3666700.000000000,6408600.000000000,7404700.000000000,5084400.000000000,0.08,0.15,0.26,0.30,0.21,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31280370",북내면,5210200.000000000,6327300.000000000,8699600.000000000,9532200.000000000,5479900.000000000,0.15,0.18,0.25,0.27,0.16,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31280380",강천면,9919600.000000000,11412100.000000000,14041500.000000000,9185000.000000000,2445900.000000000,0.21,0.24,0.30,0.20,0.05,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31280390",세종대왕면,737500.000000000,1300100.000000000,2255900.000000000,3247500.000000000,2799800.000000000,0.07,0.13,0.22,0.31,0.27,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31280510",여흥동,1476500.000000000,2062300.000000000,2736800.000000000,3080800.000000000,1777500.000000000,0.13,0.19,0.25,0.28,0.16,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070580",신장2동,200.000000000,4100.000000000,6500.000000000,14000.000000000,109400.000000000,0.00,0.03,0.05,0.10,0.82,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070590",신평동,0.000000000,100.000000000,800.000000000,3500.000000000,14500.000000000,0.00,0.01,0.04,0.19,0.77,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070600",원평동,0.000000000,0.000000000,0.000000000,0.000000000,75600.000000000,0.00,0.00,0.00,0.00,1.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070610",통복동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070640",세교동,3400.000000000,17100.000000000,41200.000000000,51600.000000000,37800.000000000,0.02,0.11,0.27,0.34,0.25,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070650",비전2동,3400.000000000,14800.000000000,24100.000000000,33000.000000000,103100.000000000,0.02,0.08,0.14,0.18,0.58,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31550120",전곡읍,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31550310",군남면,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31550320",청산면,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31550330",백학면,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31550370",중면,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31550380",장남면,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31570110",가평읍,9480000.000000000,24766300.000000000,25879700.000000000,40466600.000000000,12564300.000000000,0.08,0.22,0.23,0.36,0.11,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31570310",설악면,8530800.000000000,23030500.000000000,24900000.000000000,34206000.000000000,12713600.000000000,0.08,0.22,0.24,0.33,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070660",용이동,1300.000000000,2900.000000000,11300.000000000,56800.000000000,88300.000000000,0.01,0.02,0.07,0.35,0.55,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070670",비전1동,71800.000000000,216900.000000000,300100.000000000,377800.000000000,509700.000000000,0.05,0.15,0.20,0.26,0.35,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070680",동삭동,100.000000000,800.000000000,3100.000000000,13000.000000000,40400.000000000,0.00,0.01,0.05,0.23,0.70,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31070690",고덕동,8100.000000000,35500.000000000,81900.000000000,128900.000000000,299000.000000000,0.01,0.06,0.15,0.23,0.54,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580110",양평읍,985600.000000000,2623500.000000000,3745800.000000000,4335300.000000000,4481100.000000000,0.06,0.16,0.23,0.27,0.28,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580310",강상면,1902600.000000000,4165400.000000000,5234200.000000000,7897100.000000000,2635500.000000000,0.09,0.19,0.24,0.36,0.12,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580320",강하면,1887700.000000000,5140400.000000000,6148100.000000000,10253200.000000000,3730100.000000000,0.07,0.19,0.23,0.38,0.14,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580330",양서면,2863400.000000000,7644300.000000000,8762300.000000000,11691100.000000000,5285600.000000000,0.08,0.21,0.24,0.32,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580340",옥천면,3389100.000000000,9702800.000000000,12346100.000000000,19420100.000000000,7499300.000000000,0.06,0.19,0.24,0.37,0.14,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580350",서종면,6052300.000000000,16334000.000000000,17105800.000000000,23392300.000000000,8063400.000000000,0.09,0.23,0.24,0.33,0.11,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580360",단월면,8966900.000000000,20854700.000000000,20733500.000000000,30093100.000000000,9406200.000000000,0.10,0.23,0.23,0.33,0.10,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580370",청운면,9249400.000000000,15709700.000000000,19570300.000000000,26681200.000000000,7165700.000000000,0.12,0.20,0.25,0.34,0.09,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580380",양동면,12899600.000000000,18935800.000000000,24081100.000000000,26572200.000000000,8386300.000000000,0.14,0.21,0.26,0.29,0.09,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31580390",지평면,5202200.000000000,8547100.000000000,12287100.000000000,15203100.000000000,7384000.000000000,0.11,0.18,0.25,0.31,0.15,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31080510",생연1동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31080520",생연2동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31080530",중앙동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31080550",보산동,141900.000000000,360100.000000000,487600.000000000,774200.000000000,281000.000000000,0.07,0.18,0.24,0.38,0.14,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31080560",불현동,1578300.000000000,3952900.000000000,5551800.000000000,8981300.000000000,3003600.000000000,0.07,0.17,0.24,0.39,0.13,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31080580",소요동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31080600",상패동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31080610",송내동,271500.000000000,355100.000000000,438700.000000000,460900.000000000,148500.000000000,0.16,0.21,0.26,0.28,0.09,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31091510",일동,26300.000000000,123700.000000000,224100.000000000,409700.000000000,307700.000000000,0.02,0.11,0.21,0.38,0.28,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31091540",본오1동,65200.000000000,202300.000000000,311400.000000000,316500.000000000,204900.000000000,0.06,0.18,0.28,0.29,0.19,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31091550",본오2동,0.000000000,800.000000000,3400.000000000,13200.000000000,18800.000000000,0.00,0.02,0.09,0.36,0.52,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31091560",본오3동,9000.000000000,34000.000000000,50600.000000000,43100.000000000,33000.000000000,0.05,0.20,0.30,0.25,0.19,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31091620",성포동,13000.000000000,96100.000000000,119800.000000000,141800.000000000,137400.000000000,0.03,0.19,0.24,0.28,0.27,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31092680",선부1동,15400.000000000,54300.000000000,65800.000000000,35000.000000000,16300.000000000,0.08,0.29,0.35,0.19,0.09,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31092690",선부2동,44100.000000000,142200.000000000,222200.000000000,250500.000000000,488800.000000000,0.04,0.12,0.19,0.22,0.43,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31092700",선부3동,21600.000000000,154700.000000000,293500.000000000,836900.000000000,786700.000000000,0.01,0.07,0.14,0.40,0.38,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31092720",대부동,511200.000000000,1866800.000000000,3184100.000000000,4033300.000000000,4817300.000000000,0.04,0.13,0.22,0.28,0.33,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31092730",호수동,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.00,0.00,0.00,0.00,0.00,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31092750",중앙동,18400.000000000,94700.000000000,158700.000000000,161200.000000000,112500.000000000,0.03,0.17,0.29,0.30,0.21,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31092770",신길동,3700.000000000,22400.000000000,55900.000000000,137000.000000000,173700.000000000,0.01,0.06,0.14,0.35,0.44,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31092780",백운동,6900.000000000,29600.000000000,73500.000000000,161200.000000000,155700.000000000,0.02,0.07,0.17,0.38,0.36,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101510",주교동,3000.000000000,9100.000000000,24500.000000000,44200.000000000,86400.000000000,0.02,0.05,0.15,0.26,0.52,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101511",흥도동,84100.000000000,223700.000000000,400000.000000000,579600.000000000,874800.000000000,0.04,0.10,0.18,0.27,0.40,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101512",삼송1동,130400.000000000,363700.000000000,553800.000000000,699400.000000000,672300.000000000,0.05,0.15,0.23,0.29,0.28,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101513",삼송2동,1900.000000000,7600.000000000,10100.000000000,15500.000000000,22800.000000000,0.03,0.13,0.17,0.27,0.39,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101550",성사2동,14800.000000000,42600.000000000,56600.000000000,87000.000000000,77200.000000000,0.05,0.15,0.20,0.31,0.28,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101560",효자동,4573200.000000000,4623700.000000000,5534200.000000000,5096100.000000000,2053200.000000000,0.21,0.21,0.25,0.23,0.09,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101580",창릉동,304700.000000000,769100.000000000,1076700.000000000,1356400.000000000,1788800.000000000,0.06,0.15,0.20,0.26,0.34,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
"2023",ADM004,"31101590",고양동,231700.000000000,602800.000000000,624600.000000000,802400.000000000,672100.000000000,0.08,0.21,0.21,0.27,0.23,system,2025-06-11 11:36:59.301,system,2025-06-11 11:36:59.301
