"cmpttn_yr","stdg_cd","stdg_nm","bldg_elpwr_use_cbn_ehqty","bldg_gas_use_cbn_ehqty","bldg_hetng_use_cbn_ehqty","trsp_lv6_cbn_ehqty","sum_ehqty","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2019","41800250  ",연천읍,18906.8800000000,5240.6000000000,0.0000000000,12723.7610000000,36871.2410000000,system,2025-06-11 17:19:10.098,system,2025-06-11 17:19:10.098
"2020","41800250  ",연천읍,18020.7600000000,6089.7100000000,0.0000000000,12852.3420000000,36962.8120000000,system,2025-06-11 17:19:10.098,system,2025-06-11 17:19:10.098
"2021","41800250  ",연천읍,18970.8000000000,5598.0000000000,0.0000000000,11740.3770000000,36309.1770000000,system,2025-06-11 17:19:10.098,system,2025-06-11 17:19:10.098
"2022","41800250  ",연천읍,21937.2300000000,6061.3200000000,0.0000000000,11960.6570000000,39959.2070000000,system,2025-06-11 17:19:10.098,system,2025-06-11 17:19:10.098
"2023","41800250  ",연천읍,22146.3700000000,5593.7700000000,0.0000000000,12487.2120000000,40227.3520000000,system,2025-06-11 17:19:10.098,system,2025-06-11 17:19:10.098
"2013","41800253  ",전곡읍,52145.3000000000,14613.7600000000,0.0000000000,0.0000000000,66759.0600000000,system,2025-06-11 17:19:10.210,system,2025-06-11 17:19:10.210
"2014","41800253  ",전곡읍,49309.4100000000,13046.9200000000,0.0000000000,0.0000000000,62356.3300000000,system,2025-06-11 17:19:10.210,system,2025-06-11 17:19:10.210
"2015","41800253  ",전곡읍,48571.9200000000,13864.4400000000,0.0000000000,0.0000000000,62436.3600000000,system,2025-06-11 17:19:10.210,system,2025-06-11 17:19:10.210
"2016","41800253  ",전곡읍,48783.7000000000,14687.0700000000,0.0000000000,0.0000000000,63470.7700000000,system,2025-06-11 17:19:10.210,system,2025-06-11 17:19:10.210
"2017","41800253  ",전곡읍,49416.2100000000,15678.3400000000,0.0000000000,0.0000000000,65094.5500000000,system,2025-06-11 17:19:10.210,system,2025-06-11 17:19:10.210
"2018","41800253  ",전곡읍,49305.4600000000,17203.3000000000,0.0000000000,0.0000000000,66508.7600000000,system,2025-06-11 17:19:10.210,system,2025-06-11 17:19:10.210
"2019","41800253  ",전곡읍,48740.8400000000,16449.0900000000,0.0000000000,24689.3210000000,89879.2510000000,system,2025-06-11 17:19:10.210,system,2025-06-11 17:19:10.210
"2020","41800253  ",전곡읍,45815.3000000000,17408.0200000000,0.0000000000,20418.0680000000,83641.3880000000,system,2025-06-11 17:19:10.210,system,2025-06-11 17:19:10.210
"2021","41800253  ",전곡읍,47085.2700000000,17802.4500000000,0.0000000000,21815.1920000000,86702.9120000000,system,2025-06-11 17:19:10.210,system,2025-06-11 17:19:10.210
"2022","41800253  ",전곡읍,51860.4800000000,19310.8000000000,0.0000000000,21476.5230000000,92647.8030000000,system,2025-06-11 17:19:10.210,system,2025-06-11 17:19:10.210
"2023","41800253  ",전곡읍,55504.8800000000,18337.6300000000,0.0000000000,21902.1650000000,95744.6750000000,system,2025-06-11 17:19:10.210,system,2025-06-11 17:19:10.210
"2013","41800310  ",군남면,17800.0900000000,0.0000000000,0.0000000000,0.0000000000,17800.0900000000,system,2025-06-11 17:19:10.414,system,2025-06-11 17:19:10.414
"2014","41800310  ",군남면,17939.1300000000,0.0000000000,0.0000000000,0.0000000000,17939.1300000000,system,2025-06-11 17:19:10.414,system,2025-06-11 17:19:10.414
"2015","41800310  ",군남면,17872.8000000000,0.0000000000,0.0000000000,0.0000000000,17872.8000000000,system,2025-06-11 17:19:10.414,system,2025-06-11 17:19:10.414
"2016","41800310  ",군남면,17382.2400000000,0.0000000000,0.0000000000,0.0000000000,17382.2400000000,system,2025-06-11 17:19:10.414,system,2025-06-11 17:19:10.414
"2017","41800310  ",군남면,17895.0000000000,0.0000000000,0.0000000000,0.0000000000,17895.0000000000,system,2025-06-11 17:19:10.414,system,2025-06-11 17:19:10.414
"2018","41800310  ",군남면,18703.9600000000,0.0000000000,0.0000000000,0.0000000000,18703.9600000000,system,2025-06-11 17:19:10.414,system,2025-06-11 17:19:10.414
"2019","41800310  ",군남면,18048.3700000000,0.0000000000,0.0000000000,9728.7540000000,27777.1240000000,system,2025-06-11 17:19:10.414,system,2025-06-11 17:19:10.414
"2020","41800310  ",군남면,16178.5700000000,0.0000000000,0.0000000000,9236.8050000000,25415.3750000000,system,2025-06-11 17:19:10.414,system,2025-06-11 17:19:10.414
"2021","41800310  ",군남면,17550.8400000000,0.0000000000,0.0000000000,9948.1000000000,27498.9400000000,system,2025-06-11 17:19:10.414,system,2025-06-11 17:19:10.414
"2022","41800310  ",군남면,19253.3200000000,3.8600000000,0.0000000000,10041.7960000000,29298.9760000000,system,2025-06-11 17:19:10.414,system,2025-06-11 17:19:10.414
"2023","41800310  ",군남면,19772.2500000000,3.2800000000,0.0000000000,10254.8330000000,30030.3630000000,system,2025-06-11 17:19:10.414,system,2025-06-11 17:19:10.414
"2013","41800320  ",청산면,31638.0100000000,530.3100000000,0.0000000000,0.0000000000,32168.3200000000,system,2025-06-11 17:19:10.516,system,2025-06-11 17:19:10.516
"2014","41800320  ",청산면,28968.0500000000,472.2300000000,0.0000000000,0.0000000000,29440.2800000000,system,2025-06-11 17:19:10.516,system,2025-06-11 17:19:10.516
"2015","41800320  ",청산면,29329.9600000000,3207.6800000000,0.0000000000,0.0000000000,32537.6400000000,system,2025-06-11 17:19:10.516,system,2025-06-11 17:19:10.516
"2016","41800320  ",청산면,29562.5300000000,3422.6700000000,0.0000000000,0.0000000000,32985.2000000000,system,2025-06-11 17:19:10.516,system,2025-06-11 17:19:10.516
"2017","41800320  ",청산면,30140.5700000000,3295.7100000000,0.0000000000,0.0000000000,33436.2800000000,system,2025-06-11 17:19:10.516,system,2025-06-11 17:19:10.516
"2018","41800320  ",청산면,29664.5400000000,3525.3200000000,0.0000000000,0.0000000000,33189.8600000000,system,2025-06-11 17:19:10.516,system,2025-06-11 17:19:10.516
"2019","41800320  ",청산면,29223.2700000000,3506.7000000000,0.0000000000,17942.8520000000,50672.8220000000,system,2025-06-11 17:19:10.516,system,2025-06-11 17:19:10.516
"2020","41800320  ",청산면,27835.7800000000,3716.7700000000,0.0000000000,16365.2100000000,47917.7600000000,system,2025-06-11 17:19:10.516,system,2025-06-11 17:19:10.516
"2021","41800320  ",청산면,29459.8900000000,7885.2300000000,0.0000000000,16240.4190000000,53585.5390000000,system,2025-06-11 17:19:10.516,system,2025-06-11 17:19:10.516
"2022","41800320  ",청산면,32711.0500000000,8921.8400000000,0.0000000000,16623.4820000000,58256.3720000000,system,2025-06-11 17:19:10.516,system,2025-06-11 17:19:10.516
"2023","41800320  ",청산면,33312.2100000000,8782.0100000000,0.0000000000,18080.5010000000,60174.7210000000,system,2025-06-11 17:19:10.516,system,2025-06-11 17:19:10.516
"2013","41800330  ",백학면,12823.9400000000,0.0000000000,0.0000000000,0.0000000000,12823.9400000000,system,2025-06-11 17:19:10.617,system,2025-06-11 17:19:10.617
"2014","41800330  ",백학면,12928.9900000000,0.0000000000,0.0000000000,0.0000000000,12928.9900000000,system,2025-06-11 17:19:10.617,system,2025-06-11 17:19:10.617
"2015","41800330  ",백학면,14089.8300000000,0.0000000000,0.0000000000,0.0000000000,14089.8300000000,system,2025-06-11 17:19:10.617,system,2025-06-11 17:19:10.617
"2016","41800330  ",백학면,17419.1400000000,0.0000000000,0.0000000000,0.0000000000,17419.1400000000,system,2025-06-11 17:19:10.617,system,2025-06-11 17:19:10.617
"2017","41800330  ",백학면,20213.0500000000,0.0000000000,0.0000000000,0.0000000000,20213.0500000000,system,2025-06-11 17:19:10.617,system,2025-06-11 17:19:10.617
"2018","41800330  ",백학면,23601.5300000000,0.0000000000,0.0000000000,0.0000000000,23601.5300000000,system,2025-06-11 17:19:10.617,system,2025-06-11 17:19:10.617
"2019","41800330  ",백학면,24959.6800000000,0.0000000000,0.0000000000,4564.3810000000,29524.0610000000,system,2025-06-11 17:19:10.617,system,2025-06-11 17:19:10.617
"2020","41800330  ",백학면,24901.6300000000,0.0000000000,0.0000000000,4346.0900000000,29247.7200000000,system,2025-06-11 17:19:10.617,system,2025-06-11 17:19:10.617
"2021","41800330  ",백학면,27396.5200000000,0.0000000000,0.0000000000,4865.0280000000,32261.5480000000,system,2025-06-11 17:19:10.617,system,2025-06-11 17:19:10.617
"2022","41800330  ",백학면,37673.0700000000,0.0000000000,0.0000000000,5020.4260000000,42693.4960000000,system,2025-06-11 17:19:10.617,system,2025-06-11 17:19:10.617
"2023","41800330  ",백학면,38966.2300000000,0.0000000000,0.0000000000,4896.8500000000,43863.0800000000,system,2025-06-11 17:19:10.617,system,2025-06-11 17:19:10.617
"2013","41800340  ",미산면,7108.4000000000,0.0000000000,0.0000000000,0.0000000000,7108.4000000000,system,2025-06-11 17:19:10.805,system,2025-06-11 17:19:10.805
"2014","41800340  ",미산면,6780.5800000000,0.0000000000,0.0000000000,0.0000000000,6780.5800000000,system,2025-06-11 17:19:10.805,system,2025-06-11 17:19:10.805
