"cmpttn_yr","admdst_cd","admdst_se_cd","admdst_nm","bldg_elpwr_use_cbn_ehqty","bldg_gas_use_cbn_ehqty","bldg_hetng_use_cbn_ehqty","trsp_lv6_cbn_ehqty","sum_ehqty","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2014","4180000000",ADM003,"",154878.1600000000,14028.1300000000,0.0000000000,0.0000000000,168906.2900000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4182000000",ADM003,"",237514.4200000000,11972.2200000000,0.0000000000,0.0000000000,249486.6400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2014","4183000000",ADM003,"",343787.8500000000,18724.3400000000,0.0000000000,0.0000000000,362512.1900000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4111100000",ADM003,장안구,494526.9800000000,250775.1100000000,32489.4800000000,0.0000000000,777791.5700000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4111300000",ADM003,권선구,494053.2700000000,276467.4700000000,26341.1600000000,0.0000000000,796861.9000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4111500000",ADM003,팔달구,409134.0400000000,185548.1400000000,9889.6900000000,0.0000000000,604571.8700000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4111700000",ADM003,영통구,879360.1100000000,285163.6100000000,72451.8800000000,0.0000000000,1236975.6000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4113100000",ADM003,수정구,311194.9300000000,220441.7200000000,1187.5500000000,0.0000000000,532824.2000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4113300000",ADM003,중원구,518027.7400000000,227832.6800000000,6023.3800000000,0.0000000000,751883.8000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4113500000",ADM003,분당구,1164205.7100000000,281017.5000000000,186018.0600000000,0.0000000000,1631241.2700000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4115000000",ADM003,"",602489.6100000000,389075.5000000000,4653.9200000000,0.0000000000,996219.0300000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4117100000",ADM003,만안구,426137.9400000000,216075.0800000000,2390.3600000000,0.0000000000,644603.3800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4117300000",ADM003,동안구,631486.2700000000,154611.9800000000,64641.8200000000,0.0000000000,850740.0700000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4119200000",ADM003,원미구,1062358.0600000000,272932.1800000000,69428.1400000000,0.0000000000,1404718.3800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4119400000",ADM003,소사구,245164.0900000000,160251.8800000000,1559.1200000000,0.0000000000,406975.0900000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4119600000",ADM003,오정구,519092.4500000000,225202.0700000000,4617.2000000000,0.0000000000,748911.7200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4121000000",ADM003,"",511740.0300000000,331894.6100000000,11633.0200000000,0.0000000000,855267.6600000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4122000000",ADM003,"",2783111.3600000000,836638.9100000000,4091.0100000000,0.0000000000,3623841.2800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4125000000",ADM003,"",243848.0100000000,114872.8300000000,0.0000000000,0.0000000000,358720.8400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4127100000",ADM003,상록구,548009.1100000000,347066.6800000000,19340.1100000000,0.0000000000,914415.9000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4127300000",ADM003,단원구,3100387.6000000000,754388.9100000000,31460.7500000000,0.0000000000,3886237.2600000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4128100000",ADM003,덕양구,610824.0300000000,200578.5300000000,67237.1800000000,0.0000000000,878639.7400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4128500000",ADM003,일산동구,772216.5900000000,156530.4800000000,78514.5000000000,0.0000000000,1007261.5700000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4128700000",ADM003,일산서구,472570.6800000000,146880.4300000000,77071.4300000000,0.0000000000,696522.5400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4129000000",ADM003,"",135043.4200000000,40178.7000000000,11767.3000000000,0.0000000000,186989.4200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4131000000",ADM003,"",312156.5100000000,163929.4900000000,87.2300000000,0.0000000000,476173.2300000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4136000000",ADM003,"",1049902.8400000000,471072.9200000000,12926.0500000000,0.0000000000,1533901.8100000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4137000000",ADM003,"",468160.9600000000,133851.8200000000,20870.9600000000,0.0000000000,622883.7400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4139000000",ADM003,"",1750288.8200000000,585066.0400000000,953.3400000000,0.0000000000,2336308.2000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4141000000",ADM003,"",533147.9300000000,214112.4800000000,50361.0700000000,0.0000000000,797621.4800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4143000000",ADM003,"",280845.1100000000,88006.1800000000,16024.0800000000,0.0000000000,384875.3700000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4145000000",ADM003,"",290875.2800000000,124655.6300000000,4480.1500000000,0.0000000000,420011.0600000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4146100000",ADM003,처인구,924868.3600000000,236750.2400000000,0.0000000000,0.0000000000,1161618.6000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4146300000",ADM003,기흥구,1118359.3800000000,356200.0500000000,86117.4700000000,0.0000000000,1560676.9000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4146500000",ADM003,수지구,500475.9700000000,88914.1000000000,98538.6900000000,0.0000000000,687928.7600000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4148000000",ADM003,"",1588421.5700000000,443951.9400000000,33318.3400000000,0.0000000000,2065691.8500000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4150000000",ADM003,"",1984086.8800000000,363746.3800000000,0.0000000000,0.0000000000,2347833.2600000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4155000000",ADM003,"",1086637.7400000000,216335.6600000000,0.0000000000,0.0000000000,1302973.4000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4157000000",ADM003,"",1262328.0300000000,234709.8600000000,33583.3800000000,0.0000000000,1530621.2700000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4159000000",ADM003,"",6877030.5800000000,1105813.1200000000,78648.5800000000,0.0000000000,8061492.2800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4161000000",ADM003,"",944753.3700000000,253855.8300000000,0.0000000000,0.0000000000,1198609.2000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4163000000",ADM003,"",811711.3800000000,303348.8400000000,15605.2300000000,0.0000000000,1130665.4500000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4165000000",ADM003,"",1015553.5700000000,88351.0900000000,0.0000000000,0.0000000000,1103904.6600000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4167000000",ADM003,"",504327.4200000000,122803.6900000000,0.0000000000,0.0000000000,627131.1100000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4180000000",ADM003,"",155226.4100000000,19324.5200000000,0.0000000000,0.0000000000,174550.9300000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4182000000",ADM003,"",245296.2700000000,14815.6500000000,0.0000000000,0.0000000000,260111.9200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2015","4183000000",ADM003,"",351261.4600000000,21540.0400000000,0.0000000000,0.0000000000,372801.5000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4111100000",ADM003,장안구,500455.9700000000,249793.2900000000,33221.1900000000,0.0000000000,783470.4500000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4111300000",ADM003,권선구,531535.7700000000,287244.6900000000,30359.6600000000,0.0000000000,849140.1200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4111500000",ADM003,팔달구,418845.5500000000,189562.7600000000,10108.6100000000,0.0000000000,618516.9200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4111700000",ADM003,영통구,913956.3800000000,288305.2700000000,80504.6000000000,0.0000000000,1282766.2500000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4113100000",ADM003,수정구,324300.9200000000,222047.8700000000,4850.7200000000,0.0000000000,551199.5100000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4113300000",ADM003,중원구,532469.4700000000,232313.0700000000,6824.4800000000,0.0000000000,771607.0200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4113500000",ADM003,분당구,1229681.5100000000,285325.6300000000,193474.9300000000,0.0000000000,1708482.0700000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4115000000",ADM003,"",627801.5500000000,396605.2200000000,6135.7500000000,0.0000000000,1030542.5200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4117100000",ADM003,만안구,441736.8300000000,230933.1300000000,3360.6800000000,0.0000000000,676030.6400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4117300000",ADM003,동안구,652782.8100000000,157568.5500000000,66490.3800000000,0.0000000000,876841.7400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4119200000",ADM003,원미구,1069583.8700000000,278354.5300000000,71210.9000000000,0.0000000000,1419149.3000000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4119400000",ADM003,소사구,253877.6000000000,163630.8500000000,2404.9100000000,0.0000000000,419913.3600000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4119600000",ADM003,오정구,528482.1600000000,234846.9800000000,4714.8000000000,0.0000000000,768043.9400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4121000000",ADM003,"",516702.3900000000,326935.8800000000,12252.6100000000,0.0000000000,855890.8800000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4122000000",ADM003,"",2883487.1800000000,876854.2400000000,6072.2000000000,0.0000000000,3766413.6200000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4125000000",ADM003,"",250878.1000000000,101364.4400000000,0.0000000000,0.0000000000,352242.5400000000,system,2025-06-11 17:19:44.399,system,2025-06-11 17:19:44.399
"2016","4127100000",ADM003,상록구,562883.1600000000,351775.3500000000,19844.9500000000,0.0000000000,934503.4600000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4127300000",ADM003,단원구,3096494.5200000000,798714.9700000000,34030.0300000000,0.0000000000,3929239.5200000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4128100000",ADM003,덕양구,641514.4500000000,215160.3800000000,71290.3100000000,0.0000000000,927965.1400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4128500000",ADM003,일산동구,790474.1300000000,163891.2100000000,82513.7500000000,0.0000000000,1036879.0900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4128700000",ADM003,일산서구,484759.2300000000,148347.0200000000,77489.2800000000,0.0000000000,710595.5300000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4129000000",ADM003,"",140445.4600000000,41254.6800000000,11719.2700000000,0.0000000000,193419.4100000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4131000000",ADM003,"",319189.7000000000,164996.1500000000,1133.4300000000,0.0000000000,485319.2800000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4136000000",ADM003,"",1099332.7200000000,488387.5600000000,15323.7100000000,0.0000000000,1603043.9900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4137000000",ADM003,"",490039.7000000000,139261.4100000000,21583.2300000000,0.0000000000,650884.3400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4139000000",ADM003,"",1777286.9900000000,596549.1000000000,3818.3700000000,0.0000000000,2377654.4600000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4141000000",ADM003,"",551335.8900000000,214445.1900000000,51323.3500000000,0.0000000000,817104.4300000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4143000000",ADM003,"",298733.2200000000,91120.9300000000,16626.5000000000,0.0000000000,406480.6500000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4145000000",ADM003,"",340555.9100000000,133303.3200000000,12681.7100000000,0.0000000000,486540.9400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4146100000",ADM003,처인구,949876.6400000000,245459.7600000000,0.0000000000,0.0000000000,1195336.4000000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4146300000",ADM003,기흥구,1181381.7700000000,369550.1900000000,89229.6900000000,0.0000000000,1640161.6500000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4146500000",ADM003,수지구,518448.6300000000,88244.4700000000,101186.3100000000,0.0000000000,707879.4100000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4148000000",ADM003,"",1670029.4200000000,446532.1800000000,35832.6400000000,0.0000000000,2152394.2400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4150000000",ADM003,"",2229131.7100000000,398038.3700000000,0.0000000000,0.0000000000,2627170.0800000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4155000000",ADM003,"",1131994.1500000000,225335.5200000000,0.0000000000,0.0000000000,1357329.6700000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4157000000",ADM003,"",1351867.4600000000,245050.4400000000,35949.4900000000,0.0000000000,1632867.3900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4159000000",ADM003,"",7225739.1700000000,1151562.6000000000,92685.9200000000,0.0000000000,8469987.6900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4161000000",ADM003,"",993050.8100000000,272342.4400000000,0.0000000000,0.0000000000,1265393.2500000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4163000000",ADM003,"",839544.6200000000,265966.2600000000,7757.3100000000,0.0000000000,1113268.1900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4165000000",ADM003,"",1047107.0900000000,89134.4100000000,0.0000000000,0.0000000000,1136241.5000000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4167000000",ADM003,"",527340.5400000000,112527.9000000000,0.0000000000,0.0000000000,639868.4400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4180000000",ADM003,"",158854.7400000000,22258.3200000000,0.0000000000,0.0000000000,181113.0600000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4182000000",ADM003,"",252842.7000000000,16932.6900000000,0.0000000000,0.0000000000,269775.3900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2016","4183000000",ADM003,"",359172.4000000000,24787.7100000000,0.0000000000,0.0000000000,383960.1100000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4111100000",ADM003,장안구,502704.5800000000,251165.3700000000,34586.6500000000,0.0000000000,788456.6000000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4111300000",ADM003,권선구,564308.1000000000,301166.9300000000,35788.6300000000,0.0000000000,901263.6600000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4111500000",ADM003,팔달구,419463.5700000000,196848.9500000000,10507.5300000000,0.0000000000,626820.0500000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4111700000",ADM003,영통구,925109.5700000000,318609.7600000000,87126.7900000000,0.0000000000,1330846.1200000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4113100000",ADM003,수정구,338653.8600000000,228498.8100000000,10100.2400000000,0.0000000000,577252.9100000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4113300000",ADM003,중원구,529651.9300000000,240340.6100000000,7200.7600000000,0.0000000000,777193.3000000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4113500000",ADM003,분당구,1244832.5000000000,278733.8800000000,201083.2900000000,0.0000000000,1724649.6700000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4115000000",ADM003,"",642835.8300000000,410974.4200000000,9358.0900000000,0.0000000000,1063168.3400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4117100000",ADM003,만안구,447006.5400000000,239330.1600000000,6000.9200000000,0.0000000000,692337.6200000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4117300000",ADM003,동안구,666316.1300000000,161768.9100000000,69899.0700000000,0.0000000000,897984.1100000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4119200000",ADM003,원미구,1065320.0300000000,289343.5000000000,74967.8300000000,0.0000000000,1429631.3600000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4119400000",ADM003,소사구,260355.9400000000,174618.1100000000,5194.4900000000,0.0000000000,440168.5400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4119600000",ADM003,오정구,528388.7300000000,250376.2100000000,4918.3100000000,0.0000000000,783683.2500000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4121000000",ADM003,"",516552.5800000000,332650.6600000000,13578.8100000000,0.0000000000,862782.0500000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4122000000",ADM003,"",2975745.3500000000,925995.5900000000,9484.7100000000,0.0000000000,3911225.6500000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4125000000",ADM003,"",253314.8800000000,110037.8100000000,0.0000000000,0.0000000000,363352.6900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4127100000",ADM003,상록구,563644.4200000000,362730.0700000000,20835.7800000000,0.0000000000,947210.2700000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4127300000",ADM003,단원구,3185054.6100000000,797565.9000000000,36788.3100000000,0.0000000000,4019408.8200000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4128100000",ADM003,덕양구,671838.3300000000,231412.8200000000,80717.1600000000,0.0000000000,983968.3100000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4128500000",ADM003,일산동구,801207.6300000000,170082.5700000000,87168.9100000000,0.0000000000,1058459.1100000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4128700000",ADM003,일산서구,490439.8000000000,152037.1900000000,82972.1300000000,0.0000000000,725449.1200000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4129000000",ADM003,"",142780.4900000000,42108.7500000000,11714.8000000000,0.0000000000,196604.0400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4131000000",ADM003,"",322595.2800000000,171369.4500000000,3944.9700000000,0.0000000000,497909.7000000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4136000000",ADM003,"",1132132.5800000000,517434.4900000000,17836.1300000000,0.0000000000,1667403.2000000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4137000000",ADM003,"",523726.5500000000,143633.7000000000,24359.5700000000,0.0000000000,691719.8200000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4139000000",ADM003,"",1811020.5100000000,627013.2700000000,10070.4400000000,0.0000000000,2448104.2200000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4141000000",ADM003,"",554125.2500000000,215314.2400000000,52998.6000000000,0.0000000000,822438.0900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4143000000",ADM003,"",305741.8300000000,96364.9700000000,17421.7800000000,0.0000000000,419528.5800000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4145000000",ADM003,"",396506.3200000000,150929.4200000000,22466.4200000000,0.0000000000,569902.1600000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4146100000",ADM003,처인구,986524.6800000000,265274.5100000000,0.0000000000,0.0000000000,1251799.1900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4146300000",ADM003,기흥구,1242453.1600000000,385336.0100000000,94200.7900000000,0.0000000000,1721989.9600000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4146500000",ADM003,수지구,518455.7600000000,108244.9700000000,107274.1600000000,0.0000000000,733974.8900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4148000000",ADM003,"",1761649.6900000000,486007.7400000000,39157.0100000000,0.0000000000,2286814.4400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4150000000",ADM003,"",2557181.2700000000,442738.2200000000,0.0000000000,0.0000000000,2999919.4900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4155000000",ADM003,"",1183887.1200000000,237676.0300000000,0.0000000000,0.0000000000,1421563.1500000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4157000000",ADM003,"",1439649.2000000000,261513.0500000000,42263.4500000000,0.0000000000,1743425.7000000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4159000000",ADM003,"",7765337.3300000000,1225622.7600000000,113379.6900000000,0.0000000000,9104339.7800000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4161000000",ADM003,"",1038245.8800000000,302002.4500000000,0.0000000000,0.0000000000,1340248.3300000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4163000000",ADM003,"",855618.5800000000,270570.0200000000,10097.7400000000,0.0000000000,1136286.3400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4165000000",ADM003,"",1058841.4500000000,92671.2800000000,0.0000000000,0.0000000000,1151512.7300000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4167000000",ADM003,"",529619.8500000000,110384.9800000000,0.0000000000,0.0000000000,640004.8300000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4180000000",ADM003,"",164227.3200000000,23897.1500000000,0.0000000000,0.0000000000,188124.4700000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4182000000",ADM003,"",257000.9600000000,19604.7300000000,0.0000000000,0.0000000000,276605.6900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2017","4183000000",ADM003,"",366417.0200000000,29769.5700000000,0.0000000000,0.0000000000,396186.5900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4111100000",ADM003,장안구,517850.0700000000,261598.4400000000,35275.5500000000,0.0000000000,814724.0600000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4111300000",ADM003,권선구,601587.3600000000,329949.3900000000,42694.7300000000,0.0000000000,974231.4800000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4111500000",ADM003,팔달구,433171.3100000000,209194.5900000000,10785.4200000000,0.0000000000,653151.3200000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4111700000",ADM003,영통구,965350.6900000000,301919.6800000000,94711.8200000000,0.0000000000,1361982.1900000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4113100000",ADM003,수정구,350140.8800000000,242712.7700000000,13362.3700000000,0.0000000000,606216.0200000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4113300000",ADM003,중원구,535971.1000000000,252978.6100000000,7599.3900000000,0.0000000000,796549.1000000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4113500000",ADM003,분당구,1288281.3700000000,278676.4900000000,207299.2500000000,0.0000000000,1774257.1100000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4115000000",ADM003,"",673933.0000000000,442722.0000000000,13049.0700000000,0.0000000000,1129704.0700000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4117100000",ADM003,만안구,456414.0700000000,254715.3800000000,6148.9900000000,0.0000000000,717278.4400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4117300000",ADM003,동안구,694679.8300000000,169429.4300000000,72279.2400000000,0.0000000000,936388.5000000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4119200000",ADM003,원미구,1100094.1000000000,300915.4400000000,77852.0300000000,0.0000000000,1478861.5700000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4119400000",ADM003,소사구,274987.8200000000,190500.6400000000,8870.2100000000,0.0000000000,474358.6700000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4119600000",ADM003,오정구,537360.3600000000,272414.6300000000,5017.3200000000,0.0000000000,814792.3100000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4121000000",ADM003,"",536085.8000000000,343814.2100000000,17184.3500000000,0.0000000000,897084.3600000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4122000000",ADM003,"",3088878.7000000000,1011680.3700000000,14542.1300000000,0.0000000000,4115101.2000000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4125000000",ADM003,"",257855.7400000000,124067.1300000000,0.0000000000,0.0000000000,381922.8700000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
"2018","4127100000",ADM003,상록구,577105.3200000000,382299.9000000000,21817.8200000000,0.0000000000,981223.0400000000,system,2025-06-11 17:19:44.560,system,2025-06-11 17:19:44.560
