"objectid","shape","crtr_ymd","stdg_cd","stdg_nm","sgg_cd","sgg_nm","sigun_cd","sigun_nm","sum_genqy","sum_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt","grnd_rftp_se_cd"
888,,"2025    ","41173101  ",비산동,"41173",안양시 동안구,"41170",안양시,693883.2478332520,524500.000000000,system,2025-07-13 19:17:56.809,system,2025-07-13 19:17:56.809,GRF003
889,,"2025    ","41173102  ",관양동,"41173",안양시 동안구,"41170",안양시,1373221.7420806900,1037000.000000000,system,2025-07-13 19:18:12.680,system,2025-07-13 19:18:12.680,GRF003
890,,"2025    ","41173103  ",평촌동,"41173",안양시 동안구,"41170",안양시,478788.1014709470,359900.000000000,system,2025-07-13 19:18:24.371,system,2025-07-13 19:18:24.371,GRF003
891,,"2025    ","41173104  ",호계동,"41173",안양시 동안구,"41170",안양시,1298972.4825439500,977500.000000000,system,2025-07-13 19:18:37.317,system,2025-07-13 19:18:37.317,GRF003
892,,"2025    ","41192105  ",약대동,"41192",부천시 원미구,"41190",부천시,214183.2851867680,160600.000000000,system,2025-07-13 19:18:47.733,system,2025-07-13 19:18:47.733,GRF003
893,,"2025    ","41192106  ",소사동,"41192",부천시 원미구,"41190",부천시,195858.8788757320,146600.000000000,system,2025-07-13 19:18:57.837,system,2025-07-13 19:18:57.837,GRF003
894,,"2025    ","41192107  ",역곡동,"41192",부천시 원미구,"41190",부천시,469745.6324615480,352200.000000000,system,2025-07-13 19:19:08.546,system,2025-07-13 19:19:08.546,GRF003
895,,"2025    ","41192108  ",중동,"41192",부천시 원미구,"41190",부천시,1227905.5320282000,916100.000000000,system,2025-07-13 19:19:20.602,system,2025-07-13 19:19:20.602,GRF003
896,,"2025    ","41192109  ",상동,"41192",부천시 원미구,"41190",부천시,1128977.8496093800,842000.000000000,system,2025-07-13 19:19:33.929,system,2025-07-13 19:19:33.929,GRF003
897,,"2025    ","41194101  ",소사본동,"41194",부천시 소사구,"41190",부천시,676760.8302307130,506800.000000000,system,2025-07-13 19:19:44.854,system,2025-07-13 19:19:44.854,GRF003
1008,,"2025    ","41273113  ",선감동,"41273",안산시 단원구,"41270",안산시,127140.0381469730,91800.000000000,system,2025-07-13 20:18:58.847,system,2025-07-13 20:18:58.847,GRF003
1150,,"2025    ","41390127  ",거모동,"41390",시흥시,"41390",시흥시,378593.7513122560,283100.000000000,system,2025-07-13 20:58:06.459,system,2025-07-13 20:58:06.459,GRF003
1151,,"2025    ","41390128  ",군자동,"41390",시흥시,"41390",시흥시,138247.8646545410,103100.000000000,system,2025-07-13 20:58:19.488,system,2025-07-13 20:58:19.488,GRF003
1256,,"2025    ","41480253  ",파주읍,"41480",파주시,"41480",파주시,2023571.1469574000,1529300.000000000,system,2025-07-13 21:47:17.600,system,2025-07-13 21:47:17.600,GRF003
