"crtr_ymd","admdst_nm","admdst_se_cd","admdst_cd","grnd_rftp_se_cd","sum_genqy","sum_area","frst_rgtr_id","frst_reg_dt","mdfr_id","mdfcn_dt"
"2025    ",권선구,ADM003,"4111300000",GRF001,282378.4074144363,0.015700000,system,2025-07-14 22:18:49.603,system,2025-07-14 22:18:49.603
"2025    ",팔달구,ADM003,"4111500000",GRF001,157290.2965993881,0.000000000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",영통구,ADM003,"4111700000",GRF001,229775.4754600525,0.000500000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",수정구,ADM003,"4113100000",GRF001,211981.1377773285,0.264800000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",중원구,ADM003,"4113300000",GRF001,179318.5574550631,0.184500000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",분당구,ADM003,"4113500000",GRF001,351068.6974105839,0.406100000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4115000000",GRF001,859758.3016223908,1.110300000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",만안구,ADM003,"4117100000",GRF001,207022.5339784622,0.191100000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",동안구,ADM003,"4117300000",GRF001,174304.4549751281,0.005200000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",원미구,ADM003,"4119200000",GRF001,255528.2174553872,0.046700000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",소사구,ADM003,"4119400000",GRF001,129301.8693981170,0.025900000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",오정구,ADM003,"4119600000",GRF001,162076.7263031005,0.002200000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4121000000",GRF001,426662.5037326812,0.129200000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4122000000",GRF001,3277850.4257860178,2.258200000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4125000000",GRF001,571309.4484691620,1.237400000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",상록구,ADM003,"4127100000",GRF001,416014.9960436822,0.433200000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",단원구,ADM003,"4127300000",GRF001,1030573.5819215772,2.007700000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",덕양구,ADM003,"4128100000",GRF001,594040.4094948769,0.358100000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",일산동구,ADM003,"4128500000",GRF001,371511.4710326195,0.034800000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",일산서구,ADM003,"4128700000",GRF001,216328.4770288468,0.015800000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4129000000",GRF001,242506.8478221892,0.027800000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4131000000",GRF001,360097.0430870056,0.140800000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4136000000",GRF001,2856004.3386917128,3.937700000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4137000000",GRF001,525787.6835927968,0.078300000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4139000000",GRF001,2482949.0327329632,1.694700000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4141000000",GRF001,525627.7058753970,0.190900000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4143000000",GRF001,548825.8341417318,0.862700000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4145000000",GRF001,933976.0607395170,1.016200000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",처인구,ADM003,"4146100000",GRF001,1229562.9875850689,4.242000000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",기흥구,ADM003,"4146300000",GRF001,362728.8483405113,0.045100000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ",수지구,ADM003,"4146500000",GRF001,188862.6831011773,0.146900000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4148000000",GRF001,9479124.1249742518,25.424700000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4150000000",GRF001,3776856.0709114066,4.719300000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4155000000",GRF001,8979727.8197517414,22.715500000,system,2025-07-14 22:18:50.018,system,2025-07-14 22:18:50.018
"2025    ","",ADM003,"4157000000",GRF001,2706769.6098938010,1.494100000,system,2025-07-14 22:18:50.169,system,2025-07-14 22:18:50.169
"2025    ","",ADM003,"4159000000",GRF001,8480195.0637254688,9.698400000,system,2025-07-14 22:18:50.169,system,2025-07-14 22:18:50.169
"2025    ","",ADM003,"4161000000",GRF001,73683.1186056136,0.156500000,system,2025-07-14 22:18:50.169,system,2025-07-14 22:18:50.169
"2025    ","",ADM003,"4163000000",GRF001,2413471.8681888602,5.176000000,system,2025-07-14 22:18:50.169,system,2025-07-14 22:18:50.169
"2025    ","",ADM003,"4165000000",GRF001,8130818.3936386116,23.607200000,system,2025-07-14 22:18:50.169,system,2025-07-14 22:18:50.169
"2025    ","",ADM003,"4167000000",GRF001,5373805.0313758860,11.600300000,system,2025-07-14 22:18:50.169,system,2025-07-14 22:18:50.169
"2025    ","",ADM003,"4180000000",GRF001,13774764.9712791266,54.098000000,system,2025-07-14 22:18:50.169,system,2025-07-14 22:18:50.169
"2025    ","",ADM003,"4182000000",GRF001,4043768.1780347796,13.306200000,system,2025-07-14 22:18:50.169,system,2025-07-14 22:18:50.169
"2025    ","",ADM003,"4183000000",GRF001,4470302.7281436922,15.658400000,system,2025-07-14 22:18:50.169,system,2025-07-14 22:18:50.169
